Tanggal,Bulan,Caption,Postingan,Username,Komentar_Utama,Jumlah_Like,Komentar_Reply
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,dyahpravitasari7, kereeeen,0,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,neng_kingkong15,billymambrasar panutan ,1,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,mrs_ifaa,Terharu ,1,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,mkintjo_,Uhmm terharuu liatnya billymambrasar Benar usaha tdk menghianati hasil selalu jdi inspirasi kk God bless u,1,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,and1ka_papua,Mantep kaks ko andalan skli proud of you semoga tong pu ade2 yg mo wisudah bisa berbesar hati utk Wisudah LDR,1,2
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,cynthclaral,Kereeenn Bill ,2,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,rkemesfle,Salam Kk  Wlpun kami sdh wisuda 3 thun lalu tpi ini sngt menginspirasi kami yg msih berjuang mwjdkn impian klia di luar negeri sprti kk Kk ad panutan bgi kami ank2 Papua ,1,2
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,juliana_sianipar,Selalu terberkati bangettt setiap denger proses perjuangan ka Biliii Tuhan Yesus berkati ka Billi dan keluarga selaluuuu,2,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,papuanorump,Selamat naek manseren ifnouk,0,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,novirosnalia,Congrats abang proud of usemoga gelar ini dpt menjadikan abang tambah sukses baik dalam karir maupun pribadi,1,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,bangcarlos23,Saya sekarang kuliah di Jakarta orang tua di Jayapura Setiap kali saya pergi kuliah pasti saya mengingat perjuangan orang tua saya Semangat kaka billymambrasar Tuhan Yesus memberkatimu dan keluarga ,1,2
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,im_bitinberekfirman,Mantap bang,0,2
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,roymcryan,Andalan skali bro Keep going bro God be with you,1,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,manshar_batukarang,Selamat dan sukses billymambrasar semoga bawa berkah Tersendiri,0,1
7,6,Menjawab tantangan mbak najwashihab untuk posting foto2 lama wisuda lewat challenge WisudaLDR2020 dengan tujuan menyemangati para wisudawan tahun ini maka saya memutuskan posting video ini yaitu momen saya wisuda tahun 2014 lalu tanpa dihadiri orang tua atau keluarga Thanks God saya ditemani dwi dan yrleonard yg memainkan gitar ini they will always be my good friendSebagai informasi perasaan saya mungkin mirip dengan teman2 angkatan 2020 saat ini yg tdk dpt merasakan momen wisuda fisik dan mungkin sebagian besar merasa sedih  Tujuan utama saya menyelesaikan Pendidikan dgn gelar terbaik di Luar Negeri adalah untuk membanggakam dan membahagiakan kedua orang tua saya Sejak semester 1 saya kuliah sudah terbayangbayang bahwa di akhir masa perkuliahan dan momen wisuda saya nanti kedua orang tua akan saya berangkatkan ke Luar Negeri duduk di deretan bangku keluarga wisudawan akan tetapi nasib berkata lain ongkos kami tdk cukup sehingga mereka tidak dapat datang dan saya menghadiri wisuda saya tanpa dampingan siapasiapa  Bagi sebagian besar teman2 wisudawan 2020 pasti berharap bahwa momen wisuda fisik sebagai momen sakral utk berbagi kebahagiaan dengan kedua ortu dan keluarga kita Tidak apa2 kalau momen itu tidak terjadi saya sudah merasakan seperti apa rasanya kita tdk dpt mewujudkannya utk mereka  However guys jangan sedih we got the degree anyway mari bawa pulang Ijazah kita serahkan dgn penuh cinta ke orang tua kita  itu yg utama  Setelah itu mari kita berkarya dgn ilmu yg sudah didapat Sukses untuk kita semua utk teman2 Wisudawanwati 2020 My prayers all go for u WisudaLDR2020 wisudaldr2020 wisuda wisuda wisuda2020 graduation2020 anualumni alumnianuindonesia billymambrasar,https://www.instagram.com/p/CBHmVHqhWDU,dewirenold,Ttp semangat  sukses,0,1
