Tanggal,Bulan,Caption,Postingan,Username,Komentar_Utama,Jumlah_Like,Komentar_Reply
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,chidamonster,Happy birthday ayukartikadewi Youre a force to be reckoned with Your presence in this world is more than enough in making it a better place for everyone ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,poetrenaoneal,happy bday kak ayu barakallah dan bahagia selalu ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,melati.utami,Happy bday Mba Ay ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,nintya,selamat ulang tahun mbak ayukartikadewi sehat bahagia sejahtera dan banyak karya manfaat,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,sarijadi58,Barakallahu fii umrik,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,vera_noviawijayanti,Selamat ulang tahun kak Ayu  semoga semakin menginspirasi orang banyak kak ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,ilmma27,Selamat ulang tahun Ayuuu Sehat dan sukses selaluuuu nih gw kasih pantun sesuai permintaan lu ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,linasabrina,Selamat ulang tahun ka Ayu Selalu sehat juga bahagia hati  raga Aamiin ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,enipurwanti8888,Met ultahsemoga berkah dan barokah Allah swt selalu terlimpahkan u mu dan kluarga Sory telat lali ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,qumwum,Selamat berkurang usia ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,chintiaoct_,Kak Ayuuu selamat ulang tahun Barakallahu fii umriik Ka sehat dan bahagia selaluuu love ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,irayusup,Selamat mencukupi waktu kak ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,fuad.albar,Habede mbak sehat sukses dan bahagia selalu Amiinn ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,nanda_yunika,Selamat bertambah usia mb Ay Semoga berkah usianya  sehat selalu ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,bundatiara46,Barakallah fii umrik ayukartikadewi ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,niaaafs,Selamat ulang tahun kak Ayuuu Semoga bahagia selalu dan diberi umur yang berkah oleh Allah SWT Tetap menginspirasi banyak orang yaa kak Love you Walaupun kaga kenal wkwk,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,lau.siagian,Selamat ulang tahun kak Ayu Sehat selalu senantiasa menjadi berkat bagi banyak orang ya kak,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,fayewongso,Kunci bahagia merasa cukup Selamat ulang tahun ke 37 mbak Ayu semoga semakin bijaksana semakin banyak hal yg bisa dikerjakan dan bawa dampak besar untuk orang banyak ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,nadiaatmaji,Selamat ulang tahun kak Ayu Wish you all the best Teruslah menginspirasi kakaa ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,vosfoyer,Happy birthday kak Ayu Semoga segala yang baik dan yang mudah selalu menyertai,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,linafatinah,Barakallah fii ilmi kak ayu ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,diny_marzuki,panjang usia dlm sehat sisa usia makin manfaat happy birthday kakak Ayu,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,agungpamungkas,Selamat ulang tahun kak ayu,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,fatmarosi,Selamat ulang tahun kak Ayu Semoga selalu sehat dan bersemangat Terimakasih sudah menjadi penguat dan panutan dalam berkarya dan bersikap Virtual hug,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,aroktavia,Selamat ulang tahun kak ayuu semoga berbahagia selalu ya Terima kasih sudah selalu menginspirasi ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,raudhatulmaghfirah21,Barakallah fii umrik kak ayu inspirasi kuuu,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,sheilafirda,Happy birthday kak Ayu Semoga makin menginspirasi perempuan Indonesia,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,alissa_wahid,Selamat ulangtahun mbak ayukartikadewi yang cantik hatijiwanya dan cantik parasnya Semoga hidup mbak semakin penuh berkah dan terus tersalur kepada bangsa ini Keep inspiring ,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,hanifdhakiri,HBD Ayuuuuuu Sehat terus  jgn lelah mengukir mimpi Barokallahu fii umrik,0,0
27,4,Hari ini saya berulang tahun ke37  Sejak kemarin saya berusaha mencari satu kata yang mewakili perasaan saya  Dan akhirnya ketemu cukup  Tahun ini Tidak ada traktiran Tidak ada kejutan Tidak ada ngumpul2 bersama teman  Tapi saya bersyukur sepenuh hati Ngobrol panjang melewati tengah malam dengan seorang sahabat tentang cerita masa lalu dan rencana masa depan Ada teman mengirimkan makanan Ponsel saya ramai dengan doa dan ucapan  Saya merasa cukup  Saya merasa tercukupkan  Semoga temanteman pun diberikan kekuatan dan ketercukupan peluk,https://www.instagram.com/p/B_e0-8DhDyt,yudit.syahfitri,buu ayuuu happiest birthdayyyy bahagia dan sehat selaluuu,0,0
