Tanggal,Bulan,Caption,Postingan,Username,Komentar_Utama,Jumlah_Like,Komentar_Reply
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,ayupesari87,Barakallah fii umrik mbak Angkie semoga panjang umur tambah sehat tambah cantik sll sayang bersama keluarga semangat bahagia sukses sll amin ,2,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,nah.luuu,Kakkk happy birthday  keep inspiring ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,dewimaladi,Happy Birthday Angkie ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,arvin200501,Happy birthday kak angkie wish you all the best,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,restuningpramasanti,Barakallah fii umrik kakak Semoga selalu dlm lindungan Allah,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,tnsdjailani,Barakallah fii umrik mbak angkie,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,dikodoki,Happy Birthday angkie ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,nuniyuliani01,Barakallah fii umrik mba angkie  angkieyudistia,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,chichiandretti,Happiest birthday cantiiikk Happier healthier wealthier and more success to come Aamiin ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,sarahadini,Selamat Ulang Tahun Mba Angkie Yudistia angkieyudistia semoga sehat selalu selalu membawa inspirasi bagi teman2 disabilitas always successful mba Angkie ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,azzahrameisya_,Happy birthday kak angkie panutanku,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,adieth_firstmoment,Doa Terbaik ya Angkie ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,ghympss,selamat ulang tahun mba terus jadi inspirasi banyak wanita yang terhebat semoga kariernya suksess selalu yaa ka ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,diotama02,Barakallah fii umrik untuk mba Angkie sehat selalu dan Sholehah semangat bantu disabilitas yg lebih baik maju di Indonesia aamin ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,gracesabandar,Happy birthday angkieyudistia May God bless you more  more ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,abell_original,Selmat ulang tahun Boss,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,widadlazuardi_,Barakallah fii umrik kak Angkie,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,endifebrina,Happy birthday mbak angkieyudistia yang inspiriiiing Sukses sehat dan selaluuu bersinar yah ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,ocepbri,Happy Milad semoga panjang umur dan sehat selalu,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,difalink,Happy Birthday Bu Angkie ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,anesyaanggun_,Happy birthday nonn barattt ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,_abgfrl,Happy Birth Day Kak Angky,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,_abgfrl,Happy Birth Day Kak Angky,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,poncotempo,balon mana balon,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,arvin200501,Happy birthday kak angkie wish you all the best,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,raiyana__28,Happy birthday to angkie yudistia,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,walidi25,Yah ngucapin sendiri tanda orang pengen diperhatiin pdahal udh jdi pusat perhatian setelah jdi stafsus ya walaupun ga kliatan kerja nya nya dan gatau apa kerja nya utk pemerintah slain cma banyak posting di ig,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,indahwarsetio,Happy birthday angkie  sehat selalu ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,maria.qibtiyah,Barakallahu fii umrik angkieyudistia ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,jirolupatma_,Sugeng ambal warso kaka kesayangan angkieyudistia  yang selalu menginspirasiku Mugi2 tambah berkah barokah fiddin waddunya khattal akhiroh Amiin,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,ajinomotobella26,Selamat ulang tahun kak angkie wish you all the best yaa,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,tokoyunigangpringgan,Selamat ulang tahun ya kak angkieyudistia ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,dianita_nitaaa,Hbd kak Angkie semoga sehat dan sukses selalu selalu menginspirasi Wah ulang tahunnya beda 3 hari sama aku hihihi,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,rinakusmalasari,selamat ulang tahun ka angkiiiii,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,ennolerian_,Selamat ulang tahun angkie sehat dan bahagia selalu angkie ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,salju1717,Zodiak gemini juga ternyata mbak Happy birthday wish u all the best ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,gendoy_aka_ragil,Selamat hari lahir mba angkieyudistia semoga selalu diberikan kesehatan buat diri mba dan keluarga,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,methasibarani,happy Bday mba panjang umur sehat selalu tetep semangat dalam berkarya dan tetep memberikan yg terbaik,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,xxkharismaxx,Happy birthday wish you all the best ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,hanna_yohanahk,Happy Birthday mbak angkieyudistia Selalu sehat dan semakin sukses dalam hal apapun,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,leonardo_rosok,Happy Birthday Ka angkieyudistia ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,bundatiara46,Barakallah fii umrik angkieyudistia  sy kmrin ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,okysetiarso,Selamat harijadi angkieyudistia,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,ziziauliyaa,Selamat ulang tahun Mbakk semoga slalu sehat dan menginspirasi,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,sanitaasnjyyy,Selamat ulang taun mbak angkie  sehat dan selalu sukses yaa,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,alfaldi_adriansya,Happy Birthday Kakak Angkie umur panjang sehat selalu  Amin,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,shandywilliam_,Barakallah fii umrik ka ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,kheisyandriani,Selamat ulang tahun ka angkie,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,gigidewa,Happy birthday mba Angkie all the best wishes yaa and many happy returns ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,otistarendri,Happy birthday buk angkieyudistia semoga panjang umur sukses selalu buk ,0,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,drmikesinaga,happy birthday mba angkieyudistia sukses selalu All the best mba,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,itha_cello,YaumuL MiLLaD angkie sehat seLaLu ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,oca.annisa,happy birthday kak angkieyudistia  semoga segala doadoanya diijabah dan selalu diberkahi oleh allah swt aamiinnn,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,ddwimanda,Happy birthday Mba angkieyudistia all the best yaa proudgeminian ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,ichalf3f_98,HBD kak semoga sehat selalu dan berkarya lebih baik u bangsa,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,metahanindita,Selamat ulang taun mbak angkie All the best yaaa,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,budimyummi,BarakAlloh Fii Umrik ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,meryunichrisyanti,Happy Bday kak Angkie ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,amaliapujaa,Barakallah fii umrik ka Angkie ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,imelipeng,Barakallah fii umrik mba angkie,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,nia_plato,Selamat ulang tahun Mba angkieyudistia,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,nitarahmawatiwnita,Happy birthday mbk angkie,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,siskayuniprastiwi,Happy birthday kak angkie wish you all the best kak semoga sll menginspirasi kak btw tgl 5 juni  samaan tgl lahirnya kak sama akuu,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,faizunulu,Sehat terus terus menginspirasi terus berkarya ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,kathleen_krissa,Barakallah fii umrik Kak angkieyudistia  stay healthy and keep inspiring ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,_aurynandreeee,Barakallahu fii umrik kak Angkie semoga diberikan umur panjang sehat dan sukses slalu yaa,2,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,nuri_trihandayani,Happy birthday yaa Mba Angkiesemoga sehat dan bahagia selaluberkah usianyaa ya mbaa,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,athinanelwan,HBD Angkie  sukses dan bahagia selalua ya ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,erafiani,Tanggal ultahnya sama kaya ibu saya ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,shafiraumm,Angkieeee happy birthday  selalu bahagiaa sehaat dan dalam lindungan Allah swt ,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,kadin.aceh.official,Happy birth day smg berkah umur dan sehat,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,handayanit030,Happy Birthday mb Angkie wish you all the best,1,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,madurasmi03,Hbd mba angkieyudistia ,2,0
5,6,5 june 2020  Count not the candlessee the lights they give Count not the years but the life our live Wishing a wonderful time ahead Happy birthday to Me   AYbirthday womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CBCAyzpJda-,nur_halimah_55,Barakalloh fi umrik mbak angkie,1,0
