Jam,Tanggal,Bulan,Tahun,Username,Caption,Link,Like,Komentar
17,19,9,2020,angkie.yudistia,Hi temanteman udah nemu nih kalau mau beli masker seperti yang aku pakai bisa di okelahdipake   Memberdayakan penjahit tuli mereka laris manis orderan maskernya Silahkaaaan gaes   maskertransparan  selalupakaimasker,https://www.instagram.com/p/CFUHrYXD3YP,425,0
21,18,9,2020,angkie.yudistia,Banyak banget yang nanya aku beli masker transparan ini dimana Warnanya gemes ya Sejujurnya akupun ga tau karena waktu itu temanteman di thisableid yang produksi pada saat pembagian 3000 pcs beberapa bulan lalu  Saat ini pun kita lagi mau memproduksi tambahan lagi lebih dari 1000 pcs Kayaknya memang belum banyak yang jual satuan ya Karena kalo kita produksi biasanya banyak banget Mungkin aja di ecommerce banyaaak Atau kalo ada yang jual coba tag aku di jubirsosialpresiden ya Nanti aku bantu menyebarkan info nya Soalnya banyak bener nih yang nanya Waktu itu temenku juga ada produksi sendiri dengan style yang berbeda di syaheeraid Coba DM aja kali masih ada   maskertransparan,https://www.instagram.com/p/CFR-tTMDux4,1496,5
19,18,9,2020,angkie.yudistia,Minggu ini memang banyak menguras emosi dalam beragam hal tapi alhamdulilah dapat melaluinya Gak ada masalah yang ga ada solusi karena setiap waktu selalu akan terselip masalah yang ga pernah bisa kita cegah Kuncinya bagaimana kita bisa bertahan dengan menyelesaikannya  Btw sempetin olahraga yuk aku seperti biasa 1jamsepedaan menjadi hobiku hampir setiap hari Selain untuk imun aku juga bisa release emosi Untuk bisa bebas dari emosi negatif atau melepaskan emosi negatif kita bersedia menjadi sadar akan pola berpikir kita dan bersedia untuk bersantai sehingga memungkinkan emosi negatif ditekan mengalir keluar salah satunya dengan sepeda ada yang setuju   hardofhearinglyfe,https://www.instagram.com/p/CFRy6YUDk6K,488,2
22,17,9,2020,angkie.yudistia,kunjungankerjaonline  hari jumat 18 September 2020 jam 1530 kita akan bertemu secara virtual dengan Ketua Tim Penggerak PKK Jawa Timur Ibu Wagub arumibachsin_94   Kurang lebih sebanyak 9000 masker dikirim dari Jakarta untuk Jawa timur bagaimana peran ibuibu PKK untuk edukasi Penggunaan masker  mencuci tangan  menjaga jarak yang merupakan salah satu cara untuk beradaptasi dengan kebiasaan baru dalam kondisi pandemi  Sampai kita bertemu di Live IG ya temanteman   selalupakaimasker stafkhususpresiden angkieyudistia womanwithdisability jubirsosialpresiden,https://www.instagram.com/p/CFPgCzrDN5q,517,0
22,17,9,2020,angkie.yudistia,kunjungankerjaonline  bersama Bapak Kunjung Wahyudi Ketua Komnas Pendidikan Jawa Timur masih di area jawa timur untuk hari jumat 18 september 2020 jam 1400 karena kurang lebih 9000 masker tersebar di beberapa titik untuk yang membutuhkan yakni teman disabilitas dan support systemnya  Sekalian kita ngobrol bagaimana Bapak Kunjung beserta rekanrekannya terus mengupayakan edukasi 3M Memakai Masker Mencuci Tangan Menjaga Jarak untuk anakanak berkebutuhan khusus  Sampai ketemu besok secara virtual di Live IG jam 1400 ya  selalupakaimasker stafkhususpresiden angkieyudistia womanwithdisability,https://www.instagram.com/p/CFPe481j6HL,252,0
17,17,9,2020,angkie.yudistia,Terima kasih yang telah hadir secara online tadi siang saat kunjungankerjaonline ke jawa timur bertemu dengan temanteman down syndrome kita pun tadi diiringi lagu oleh mereka Iya temanteman down syndrome ngeband langsung khusus untuk kita semua yang hadir secara online  Edukasi perihal 3M menggunakan masker mencuci tangan menjaga jarak masih terus diusahakan semaksimal mungkin Bukan hal yang mudah Sebelum pandemi banyak batas yang dialami oleh teman disabilitas terlebih saat pandemi Aku sangat berterima kasih banyak dengan penggerak komunitas yang memiliki kepedulian tinggi untuk terus mendampingi teman disabilitas Semoga masker yang dikirim langsung dari jakarta sangat berguna ya  Maaf untuk kali pertama kunjungankerjaonline masih banyak kurangnya Tapi kita terus mencari cara bagaimana supaya bisa menjadi program yang aksesible Aku aja tadi ada hal teknis yang eror jadi sepanjang live ga pakai alat bantu dengarnya kebayang kan sepiiiii bener untung dibantu teknologi captioning  team yang standby untuk translate halhal yang sedang terjadi  Yang belum mengikuti IG live tadi siang ditunggu ya untuk tayangan ulang nya segera saat ini sedang ditambahin teks terlebih dahulu Terima kasih semuaaa   angkieyudistia womanwithdisability,https://www.instagram.com/p/CFPDLZwjQIp,899,0
7,17,9,2020,angkie.yudistia,kunjungankerjaonline  disaat semua ini menjadi transformasi digital cara kerja pun jadi secara online juga Termasuk hari ini kunjungan kerja secara online ke jawa timur  Ada sekitar kurang lebih 9000 masker yang akan dibagikan ke temanteman penyandang disabilitas dan support system Salah satunya berkolaborasi bersama ibu iishendrogunawan founder Bina Anak Istimewa dan ketua dharma wanita kota surabaya sebagai official mitra pendistribusian area jawa timur Yang ingin menyaksikan langsung bisa langsung meluncur di IG live nanti jam 11 siang yah    Beberapa hari ke depan kunjungankerjaonline akan selalu hadir secara langsung please turn on your notification   stafkhususpresiden angkieyudistia womanwithdisability selalupakaimasker jubirsosialpresiden,https://www.instagram.com/p/CFN9_QyDqcN,422,1
18,15,9,2020,angkie.yudistia,Hari ini secara online mengawal implementasi Peraturan Pemerintah No13 tahun 2020 tentang Akomodasi layak untuk peserta didik Penyandang Disabilitas  Saat ini kemdikbudri terus menyelesaikan Rancangan Peraturan Menteri RPM untuk Unit Layanan Disabilitas yang akan ada di pusat dan daerah untuk sekolahsekolah salah satu fungsinya adalah menyediakan layanan konseling kepada peserta didik penyandang disabilitas Ini adalah salah satu yang krusial karena banyak teman disabilitas yang tidak melanjutkan jenjang pendidikan lebih tinggi sedangkan kebutuhan pencari kerja terus meningkat  Kita memang gak bisa bekerja sendirian semoga dengan saling berkoordinasi dan berkolaborasi setiap KL kita bisa menciptakan SDM disabilitas unggul Semangat   stafkhususpresiden angkieyudistia womanwithdisability,https://www.instagram.com/p/CFJ8ScDDdeS,1032,4
20,14,9,2020,angkie.yudistia,  Bang adefirmanhakim ini klip benerbener bikin aku ga berhenti nangis Waktu aku bantuin jadi model video klip ini 6 tahun lalu bahkan video ini sebelum lalu lalang hadirnya filmfilm kamu yang selalu hits banget di bioskop kayak menemukan harta karun awalawal karir aku ga pakai mikir dan langsung jawab ok padahal ga bisa acting untung dibantu langsung sama pakarnya Aku senang banget pertemanan kita terjalin Karena kita saling tolong menolong dengan semua karya kita Bahkan waktu aku rilis buku pertama kamu hadir untuk kasih dukungan makannya apapun yang kamu minta bantu pasti aku bantu  Video ini masih ada di youtube dan aku post juga disini Supaya aku selalu inget bahwa kita muda dulu selalu mencari cara untuk terus berkarya Semoga kamu di terima di sisi Allah ya doa ku turut menyertai Alfatihah   adefirmanhakim abnonbarat abnonbarat,https://www.instagram.com/p/CFHod-mjJhU,1754,12
19,14,9,2020,angkie.yudistia,Inna lillahi wa Inna Illaihi rojiun Bang adefirmanhakim abang pasanganku waktu di abnonbarat tahun 2008  Saat itu aku 21 tahun bang Firman 19 tahun Walau kadang kelakuannya selalu bikin kita ketawa dan kadang menyebalkan Tapi bang firman sosok yang gigih banget dan baik banget Baik karena tau nonenya terbatas mendengar paling mau di backup kalo aku colek ga dengar semua pertanyaan dia rela untuk jawab Makannya bisa jadi juara harapan 1 kan  gigih karena kita samasama mau mengubah nasib kita dengan karir yang cemerlang  Kita berdua memiliki visi yang sama memprioritaskan KONSISTENSI karir kita Aku yang di social enterprise dan bang firman di seni peran yang membawa ke dunia entertainment Kita benarbenar karir nya dari bawaaaaah banget dan berusaha untuk nanjak  Bang firman terima kasih untuk semua dukungan yang ga pernah berhenti Terima kasih sudah bertahan hingga di titik ini Sampai kita bertemu di rumah Allah alfatihah  Aku mau posting video klip lagu Bang firman 6 tahun lalu yang minta tolong aku jdi model klipnya Aku akan post setelah ini untuk mengingat almarhum  abnonbarat abangnone adefirmanhakimq,https://www.instagram.com/p/CFHiBeADGZp,5160,14
19,11,9,2020,angkie.yudistia,Coming soon  setiap rilis resmi yang akan dijadikan video update progress kerjaan dan lain sebagainya nanti akan hadir di jubirsosialpresiden ya  Di lapak ini nanti lebih banyak behid the scenesnya  yang lebih apa adanya supaya hidup ga seserius ituuu  Gimana jakarta minggu depan kita kembali dirumahaja yah Tapi kalau aku tetap harus standby khususnya untuk hal komunikasi di bidang sosial untuk Pak Bos alias Bapak RI1 Sekarang udah jumat  selamat weekend semuaaah   womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CE_zaoXj_QJ,1473,8
15,11,9,2020,angkie.yudistia,Temanteman aku memiliki stock masker sebanyak 40400 pcs bisa akan nambah lagiii yang akan dibagikan secara GRATIS untuk teman disabilitas beserta support systemnya  Diutamakan untuk temanteman di daerah ya Maka dari itu aku membutuhkan kolaborasi bersama teman daerah yang bisa bantuin untuk menjadi mitra distribusi pembagian masker Jika kamu tertarik untuk ikut berkontribusi bersama langsung isi form pendaftaran ya di bitlyGerakanSelaluPakaiMasker  Yuk Kita memberi dampak positif bersama   selalupakaimasker,https://www.instagram.com/p/CE_WDw2DbyA,184,1
21,10,9,2020,angkie.yudistia,Masih suasana Hari Olah Raga Nasional Bersepeda salah satu olahraga cardio yang lagi aku suka banget Mengayuh sepeda hampir menggerakkan semua kelompok otot utama pada tubuh Dengan bersepeda menjadikan sistem pernapasan dan otototot tubuh kita akan telatih  Dijadwalku yang padat merayap  nyelipin jadwal tipis 1jamsepedaan Awalnya aku ragu karena males banget olahraga Tapi ternyata seru minimal 5kmday yuuk ud bikin badan kita bugar bener kalo aku jadi ngurangi begadang dan bisa tidur lebih cepet karena sepeda soremalam Seneng banget aku menemukan hobi baru iya temantemanku paling hapal hobi lamaku apa sampe addicted banget   Untuk yang memiliki scoliosis sepedaannya yang lurus aja ya jangan tanjakan karena memicu Lalu untuk hard of hearing kayak aku jangan di jalan umum karena kalo ada yang klakson ga denger bisa bahaya sepedaan di tempat yang minim kendaraan dan kerumunan Insya Allah aman   hardofhearinglyfe womanwithdisability,https://www.instagram.com/p/CE9apqMDswh,1216,1
20,10,9,2020,angkie.yudistia,Setiap orang memiliki cara kerjanya sendiri yang disesuaikan dengan kebutuhan Bagiku era digital ini tantangan banget sebagai perempuan berkebutuhan khusus yang tidak bisa mendengar Apalagi aku sangat Terbiasa bertatap muka karena selalu mengandalkan gerakan bibir saat berinteraksi  Pekerjaanku menjadikan tantangan di tahap paliiing terbaru tetap bisa menjadi spokenperson dalam kondisi apapun Salah satunya dengan online conversation seperti ini Makin lama makin seru dan menikmati dibantu dengan beberapa teknologi seperti alat bantu dengar  speech to text application  webbased  kamera  ringlight  laptop  clip on  Jarak kita ga menjadi masalah yah  baiklah tim produksi ku udah mulai join bareng aku sepertinya udah mulai saatnya kita bertemu secara online sesering mungkin yah  let me do the best ya temanteman di era transformasi digital ini  womanwithdisability,https://www.instagram.com/p/CE9QS8DjXrj,2744,8
14,9,9,2020,angkie.yudistia,Turut berduka atas wafatnya pendiri Kompas Gramedia Grup Bapak Jakob Oetama  Sosok yang memiliki peranan penting dalam tumbuh kembang media jurnalistik di Indonesia dengan tetap selalu mengedepankan sisi kemanusiaan   Semoga beliau mendapat tempat terbaik di sisi Tuhan Yang Maha Esa  Segala kebaikan dan jasajasa beliau akan tetap dikenang dan menjadi warisan untuk dilanjutkan bagi generasi berikutnya,https://www.instagram.com/p/CE6FHzbjSus,411,0
20,7,9,2020,angkie.yudistia,Kenapa kita jangan lelah untuk berdaya dengan segala kemampuan yang kita miliki   Apakah kita ambisius Apakah kita terlalu banyak mimpi Apa kita terlalu berusaha terlihat paling menonjol Apa kita terlalu berkompetitif Dan Masih banyak hal lain yang menjadi pertanyaan  Bagiku setiap orang punya tujuannya masingmasing Bagiku setiap orang punya alasan tersendiri Bagaimana dengan kamu Apa jawabannya Kalo aku sekeras apapun aku berusaha hanya 1 yang aku capai menjadi berguna sekaligus bermanfaat Itu saja  Gak pernah dalam pikiranku berkompetisi satu sama lain karena bagiku saling bersinergi adalah jawaban Kita ga mungkin bisa mengerjakan semuanya sendiri tugas kita adalah bagaimana setiap program kita memiliki manfaat dan berguna Sesulit apapun rintangan seberat apapun jika tujuan kita positif pasti akan ada jalannya  Karena waktu lah yang akan mengatakan tiada hasil yang mengkhianati usaha Selamat bertugas untuk teman millenial senang sekali hari ini menjadi salah satu juri untuk BI prestasi lintas Program Strategis Sangat bangga hari ini dengan pola pemikiran dan pola kerja yang memberikan dampak besar tapi tetap profesional    womaanwithdisability,https://www.instagram.com/p/CE1j0N-jlmC,460,3
15,6,9,2020,angkie.yudistia,adekkinan dari semalam demam nya 395 derajat Panik banget tapi anaknya diem ngelamun lemes kalo dulu kakak kayla udah kita bawa ke IGD kalau sudah menjelang 40 derajat takut kenapanap tapi mengingat disaat sekarang justru makin takut ke rumah sakit Jadi benerbener dipantau banget sepanjang malam dikasih obat paracetamol dan dibalurin bawang  minyak telon karena kalau di kompres malah ga mau anaknya Beneran gak tidur sampe subuh   Sekarang tinggal sumengsumeng badannya sekitaran 37 derajat dan anaknya udah bisa senyumsenyum lagi Mamih tidur sepanjang siang ngantuk beneeerrr Adek bobo yok dek Istirahat aja kita ga usah main duluuuu hari ini  momonduty aleeakinandari 2yearsold,https://www.instagram.com/p/CEya31tj-i-,717,2
9,5,9,2020,angkie.yudistia,Akupun ga sadar kenapa sudah tiba lagi di weekend  mungkin karena minggu ini aku banyak briefing ke team tentang next program Jadi ga berasa weekday cepat berlalu Dan weekend aku maksimalkan untuk istirahat dan quality time dengan keluarga Kirakira apa next program Stay tune yaaah aku selalu nyaman saat bercerita tentang proses dan hasilnya Karena jika masih planning kita masih mencari pola yang tepat untuk mengerjakannya Berusaha untuk less talk do more action   Happy weekend semuaaa   weekendvibes,https://www.instagram.com/p/CEvSzbLj4rB,2112,17
21,2,9,2020,angkie.yudistia,Beberapa bulan lalu kita membagikan kurang lebih 3000 masker transparan Rencananya kita mau bagibagi masker lagi nih lebih banyaaakk masker kain  masker transparan gratis Dengan harapan semakin kita proteksi diri dengan selalupakaimasker  Kalo setuju repost foto ini dan tag jubirsosialpresiden yaaaah Supaya kita tau masker yang kita bagikan nanti benarbenar akan sangat bermanfaat   maskeruntuksemua  selalupakaimasker,https://www.instagram.com/p/CEozK5EjsJU,1262,1
13,1,9,2020,angkie.yudistia,10bulanbertugas  Untuk tambahan tugas sebagai Juru Bicara Presiden bidang sosial dapat ditemukan di setiap beberapa artikel di media ya silahkan slide untuk beberapa artikel  Jadi memang tidak di update di sosial media setiap saat karena ada banyak sekali artikel yang ada baik secara online maupun offline dengan beragam responnya    Dalam menjalankan tugas selalu berupaya berperan sesuai ruang lingkup tugas fungsi dan tanggungjawab sebagai juru bicara Presiden bidang sosial dan staf khusus presiden gugus inovasi Banyak penjelasan terkait isuisu sosial di komunikasikan ke publik baik melalui platform media arus utama mainstream digital maupun pertemuan webinar dan fisik dengan komunitas atau kelompok masyarakat  Terima kasih temanteman wartawan yang baik untuk kerjasama kita jangan bosan dengan official statement dari saya ya   angkieyudistia womanwithdisability hardofhearing jubirsosialpresiden jubirsosialpresiden,https://www.instagram.com/p/CElZhOVDHew,1125,3
12,1,9,2020,angkie.yudistia,10bulanbertugas  Dari Indonesia untuk Indonesia   Ketika seorang perempuan disabilitas pendengaran diberi kesempatan untuk menjadi bagian perjuangan Indonesia  Sekali lagi dengan banyaknya pertanyaan apa yang dikerjakan oleh saya saat ini dapat di slide ya Mendukung Negara hadir dengan UU no 8 tahun 2016 dan Pemerintah melalui Peraturan Pemerintah dan Peraturan Presiden yang telah disahkan menjadi perjuangan Indonesia untuk berusaha lebih ramah terhadap disabilitas dengan menciptakan lingkungan yang inklusi Kita tidak bisa bekerja sendirian eksekusi bersama menjadi langkah perjuangan selanjutnya dan seterusnya  Temanteman jangan menyerah ya Bukan hal yang mudah dan juga bukan hal yang sulit jika kita saling berkolaborasi Selamat terus berjuang untuk Indonesia   angkieyudistia stafkhususpresiden womanwithdisability disabilitasindonesia hardofhearing,https://www.instagram.com/p/CElSZcJDVzj,1962,4
12,1,9,2020,angkie.yudistia,Minggu lalu thisableid dan ukindonesiatechhub launching program pemberdayaan disabilitas Menciptakan 100 teman disabilitas agar melek literasi digital khususnya menjadi entrepreneur Wah akan ada UMKM disabilitas handal nih lulusan pelatihan online ini  Untuk yang sudah terdaftar pasti sudah mulai mengikuti pelatihannya kan Gak sabar banget temanteman disabilitas akan lebih mandiri  Jangan lelah memberikan dampak untuk menciptakan SDM disabilitas unggul  disabilitasindonesia indonesiaXunitedkingdom,https://www.instagram.com/p/CElP2d8j2UN,294,0
11,1,9,2020,angkie.yudistia,Minggu lalu dilakukan pertemuan dengan temanteman pejuang bahasa isyarat Baik SIBI dan BISINDO memiliki perjuangannya masingmasing dan saya menghargai perjuangan temanteman terlebih mereka teman lama saya juga  Indonesia telah mengesahkan UU no 82016 tentang Penyandang Disabilitas sebagai payung hukum untuk perlindungan penghormatan dan pemenuhan hakhak disabilitas di Indonesia Dalam kurun waktu 3 tahun sejak disahkannya UU tentang penyandang disabilitas tersebut pemerintah telah mengesahkan berbagai peraturan turunan untuk memperkuat implementasi pemenuhan hak disabilitas Salah satu diantaranya adalah Peraturan Pemerintah no 70 2019 yang berisi Rencana Induk Penyandang Disabilitas dengan 7 sasaran strategis untuk dapat memperkuat penghormatan perlindungan dan pemenuhan hak disabilitas dengan berbagai kementerian dan lembaga yang menjadi leading sector Untuk disabilitas tuli data SUPAS 2015 menyatakan bahwa ada 1359335 teman tuli di Indonesia Guna memenuhi penghormatan dan pemenuhan hak disabilitas tuli ketersediaan Juru Bahasa Isyarat menjadi sebuah keniscayaan agar disabilitas tuli mendapatkan aksesibilitas informasi dan pelayanan publik dengan masyarakat dengar lainnya Ini merupakan sebagai wujud dari asas inklusi  Begitu pun untuk agenda Bapak Presiden nanti kita berusaha mungkin agar terciptanya akses informasi dan komunikasi Maka kami bertemu temanteman dengan keberagaman Saya bangga dengan perjuangan temanteman mari kita berkolaborasi bersama untuk Indonesia dengan keberagaman kita   stafkhsusupresiden disabilitasindonesia temantuli,https://www.instagram.com/p/CElMa2MjlF5,748,1
9,30,8,2020,angkie.yudistia,Terlalu sayang untuk gak dipost Mamih loves adekkinann   Anak pandemi ini tumbuh dengan tenaga kuat juga makannya banyaak bener Mainnya dirumah aja terus jarang ngerasain playground kayak kakaknya diajak sepedaan bentar gini jadi anak maniiss banget Sepedanya pilih sendiri sebagai hadiah ulang tahun yang ke2 nunjuk sendiri dari ecommerce lalu ga lama muncul di depan rumah matanya sampe berbinar  mungkin saking canggihnya sekarang yah ga perlu kemanamana tautau kado nya dianter Jaman cepet bangett berubaah tumbuh menjadi anak soleha dan yang membanggakan kita semua ya dek   aleeakinandari motherdaughter,https://www.instagram.com/p/CEfwh3njKti,1091,0
21,29,8,2020,angkie.yudistia,Hello weekend lagi Weekend waktunya bonding time sama anakanak Anakanak bebas makan apa aja yang disuka lalu sambil menikmati udara segar Karena pada tau mamihnya selalu sepedaan setiap hari jadi anakanak nagih mau sepedaan juga  tempat main kita seperti biasa mencari yang sepi Kalo rame kita mojok cari yang ga banyak orang Nah anakanak bebas larilarian dan sepedaan sambil menikmati angin  Hari ini juga instastory full cerita tentang pola bekerja yang aku lakukan dari hasil jawaban QA Nanti aku highlight ya jadi bisa dibaca kapan aja Have a splendid day semuanya   momwithdisability motherdaughter weekendvibes kaylaalmahyra aleeakinandari kidsactivities,https://www.instagram.com/p/CEeiGzUDuu_,1063,0
18,29,8,2020,angkie.yudistia,What you leave behind is not what engraved in stone monuments but what is woven into the lives of others  Pericles  Perjalananku sebagai seorang social enterpreneur telah memberiku banyak kesempatan bertumbuh Aku sangat yakin Social Entrepreneurship adalah kendaraanku untuk dapat membawa perubahan yang berdampak sosial dan kesejahteraan orang banyak  Namunmenjadi wirausahawan sosial bukanlah perkara mudah Kenapa Karena menjalankan sosial bisnis yang sustainable tapi juga bisa memberi dampak sosial meningkatkan kesejahteraan orang banyak adalah sebuah tantangan yang dihadapi para pelaku social entrepreneurship Belum lagi luasnya negara kita Indonesia dengan berbagai masalah sosial yang kompleks tentunya kita nggak bisa jalan sendiri   Makanya aku senang jika semakin banyak para wirausahawan sosial yang berjuang bersama Inginku hanya satu bahwa kita semua dapat memberi manfaat bagi hidup banyak orang melalui setiap langkah yang kita ciptakan  senang banget mengetahui bahwa dbsbankid gak pernah berhenti memberikan dukungan besar kepada para pelaku wirausaha sosial melalui DBS Foundation   Nah buat kamu yang sudah terjun di dunia kewirausahaan sosial atau baru saja ingin mulai merintis untuk jadi wirausahawan sosial DBS Foundation mau kasih tips  tricknya nih biar kalian bisa start on the right track  Caranya gampang kalian bisa dapetin FREE SE Handbook hasil kolaborasi DBS Foundation x UKMC FEB UI ukmcenterfebui yang ditulis oleh beberapa wirausahawan sosial di Indonesia Untuk yang mau download bisa di link ini ya httpgodbscomSEHandbook2  dbsbankid   LivemoreBankless DBSDukungBisnisSosial  Disclaimer  ini foto waktu sebelum pandemi yah,https://www.instagram.com/p/CEeO0BcjZ1j,1127,4
21,26,8,2020,angkie.yudistia,  Rancangan Induk Penyandang Disabilitas ada 7 pilar  yaitu 1 Pendataan  Perencanaan Inklusif  2 Penyediaan lingkunhan tanpa hambatan pelayanan publik  3 Perlindungan hak dan akses politik dan keadilan  4 Pemberdayaan  kemandirian  5 Perwujudan ekonomi inklusi  6 Pendidikan dma keterampilan  7 Akses dan pemerataan layanan kesehatan  Setidaknya dari 7 pilar itu melalui thisableid contact centre di versi awal bisa membantu untuk perwujudan ekonomi inklusif Menciptakan SDM unggul dan memiliki talenta yang disesuaikan  Okay TISA selamat berkenalan dengan teman disabilitas dan support system nya ya Kasih bocoran ya nanti pada cerita apa aja   chatbot thisable contactcentre disabilitasindonesia metrodata_electronics  katadotai,https://www.instagram.com/p/CEWx9PXj98K,274,2
20,26,8,2020,angkie.yudistia, Contact Centre berupa Chatbot pertama untuk teman disabilitas telah hadir di Indonesia   Yang selalu japri aku direct message sampaaaii banyak keluh kesahnya ke thisableid sekarang ini dapat langsung curhat di TISA ya Tisa memiliki tugas untuk menampung dan berkoordinasi dari kebutuhan teman disabilitas khususnya teman disabilitas yang ingin upgrade skill nya persiapan kemampuan bekerja dan lain sebagainya  Whatsapp ya temanteman bisa diketik dan tentu saja voice note Jangan lupa kasih kami input agar kami tau kebutuhan teman disabilitas dan support systemnya lebih banyak Versi pertama ini akan terus kami kembangkan kami butuh banyak masukan untuk perkembangan kedepannya Terima kasiiihhhh  thisable contactcentre chatbot disabilitasindonesia katadotai  metrodata_electronics,https://www.instagram.com/p/CEWsSM_DZxy,132,1
17,26,8,2020,angkie.yudistia,Congratulation thisableid Im a proud founder Benerbener bangga dengan generasi sekarang dibalik Thisable Dengan konsep baru disaat krisis pandemi mampu bertahan dan makin banyak inisiasinya  Perkenalkan Thisable Contact Centre namanya  TISA Nah Tisa akan menjadi digital asisten pribadi untuk mendapatkan informasi terkait disabilitas Caranya gimana Caranya dengan whatsapp 08111027154 Akan dibantu untuk menjawab segala pertanyaan teman disabilitas yang banyaaaaakkk sekali tapi bisa kami tampung Silahkan dicoba temanteman 08111027154 panggil tisa ya untuk minta dibantu   Thank you katadotai  metrodata_electronics mari kita sukseskan chatboot pertama untuk disabilitas ini di Indonesia   disabilitas thisable disabilitasindonesia,https://www.instagram.com/p/CEWWaAhjy6h,906,10
8,24,8,2020,angkie.yudistia,Wishing you a day filled with happiness and a year filled with joy Happy 2nd birthday aleeakinandari  On your birthday we wish for you that whatever you want most in life it comes to you just the way you imagined it or better  Adek Kinan dari waktu hamil banyak surprise yang ga secara langsung menjadi pembuka pintu rezeki Waktu hamil tak terduga baru tau saat hendak 3 bulan  disaat lagi sangat sibuksibuknya walau ternyata sempat pendarahaan didalam kandungan Akhirnya disuruh bedrest padahal waktu itu sedang ngerjain beberapa kerjaan diluar kota lalu dapet short beasiswa di luar negeri tapi harus batal h1 kebayang kan galaunya visa udah ok tiket ok tinggal geret koper aja Tapi demi kesehatan memutuskan untuk melindungi adek kinan  Alhamdulilah Ternyata adek kinan tumbuh kuat walau sempet deg2an Dari adek yang pengertian menemani mamih untuk terus berkarir walau jarang banget waktu bermain bersama Dari adek mamih juga belajar lebih dekat saat pandemi yang dirumah aja terus berbulanbulan justru mendekatkan adek kinan dan mamih Tetap terus tumbuh menjadi anak kuat ya adek kinan Love you anak amiihh   aleeakinandari  2yearsold toddlerlife,https://www.instagram.com/p/CEQOe58D_Cw,1446,45
13,18,8,2020,angkie.yudistia,Sekarang banyak ya masker kain dengan design yang bagusbagus pakainya pun jadi pede Model nya juga beragam untuk yang berhijab paling nyaman pakai masker yang headloop tapi pilihannya sangat terbatas dibandingkan dengan earloop Disaat ini banyak bangeeett yang kreatif Aku suka banget dengan ideidenya salah satu nya nih pengait masker yang aku pakai berguna banget saat kepengen pakai masker yang modelnya earloop Jadi ga ada alesan lagi untuk kita gak paka masker yah   womanwithdisability,https://www.instagram.com/p/CEBWdZijtKE,491,0
10,18,8,2020,angkie.yudistia,Terus lah menebar manfaat Jika kita ingin melakukan sesuatu lakukan dengan sepenuh hati Karena gak akan ada hasil yang mengkhianati usaha  Setinggitingginya kita melompat suatu saat kita akan terjatuh juga Yang membuat kita bertahan adalah kepercayaan terhadap diri untuk terus berusaha dan bangkit Tetap sehat selalu untuk kita terus produktif ya  womanwithdisability,https://www.instagram.com/p/CEBCI34DuME,1081,6
13,17,8,2020,angkie.yudistia,Karena telah disahkan Beberapa Peraturan Pemerintah salah satunya tentang aksesibilitas Maka upacara di Istana Merdeka yang dipimpin oleh Bapak Presiden RI jokowi secara online dan siaran langsung disediakan Juru Bahasa Isyarat  Ini bentuk Kemerdekaan secara bertahap untuk UU no 8 tahun 2016 tentang penyandang disabilitas Mari kita terus mengawal bersama menuju Indonesia Maju nan inklusi  bangkitindonesiamaju,https://www.instagram.com/p/CD-sbRDJVRS,2345,16
10,17,8,2020,angkie.yudistia,Pakaian tenun hari ini untuk Indonesia Raya   Walau secara online tetap maksimal saat kita upacara Merindukan keramaian saat upacara di Istana Negara tahun lalu merindukan upacara saat jaman sekolah Dan merindukan lombalomba yang selalu ada saat 17 agustus  angkieyudistia AYootd womanwithdisability tenun,https://www.instagram.com/p/CD-cytxpIj4,1730,5
10,17,8,2020,angkie.yudistia,Walaupun upacara 17 agustus 2020 ini  berbeda tapi inilah sejarah baru kita Tidak melunturkan semangat juang kita untuk Indonesia  Terima kasih partisipasi dengan berdiri tegak saat pengibaran bendera hari ini secara online Sekali merdeka tetap merdeka   angkieyudistia womanwithdisability,https://www.instagram.com/p/CD-cd1ZJJNG,907,0
8,17,8,2020,angkie.yudistia,Dirgahayu Republik Indonesia ke75  Semoga Negara kita terus dilimpahkan keberkahan atas sumber daya alam dan sumber daya manusia yang luar biasa   Pandemi global kali ini telah mendorong kita menuju era baru yang lebih cepat situasi ekonomi dan kondisi kesehatan adalah prioritas pemerintah untuk menjamin hakhak masyarakat bisa terpenuhi  Perayaan kemerdekaan Republik Indonesia ke75 kali ini adalah momentum bersejarah dalam perjalanan kita sebagai negara yang besar ditengah krisis kesehatan serta situasi ekonomi yang memicu kita untuk bangkit dengan cepat dan tumbuh lebih hebat  Transformasi digital dan penguasaan teknologi di segala bidang merupakan langkah yang harus diambil untuk beradaptasi dengan kebiasaan baru agar bangsa ini terus maju dan terhormat di mata dunia  Selamat berkhidmat atas proklamasi semoga kemerdekaan Negara ini terus diisi oleh prestasiprestasi membanggakan yang membuat Ibu Pertiwi tak henti tersenyum kepada ktia  jubirsosialpresiden,https://www.instagram.com/p/CD-OYeDhV9r,1048,1
